Charge Code,Charge Description,Department Code,Department,Effective,Rev Code,Price,CPT/HCPCS
1318009,BARD 3FR 3WIRE URETER GRASP FORCE,Surgery ,4420,10/1/2012 0:00,0272,1135.81,
1318010,BARD SYRINGE ASSIST IRRIGATION SY,Surgery ,4420,10/1/2012 0:00,0272,700.5,
1318011,PMKR SINGLE RATE-RESP SYSTEM SRS 4300,Surgery ,4420,10/1/2012 0:00,0275,20640,C1786
1318012,BARD 3FR 4WIRE RESP STONE BASKET,Surgery ,4420,10/1/2012 0:00,0272,1189.81,
1318014,PMKR SINGLE RATE-RATE SYSTEM SRS 4500,Surgery ,4420,10/1/2012 0:00,0275,21600,C1786
1318016,PMKR SINGLE RATE-SYSTEM SRS 4500,Surgery ,4420,10/1/2012 0:00,0275,22080,C1786
1318020,LENS PRESBYOPIA CORRECTING IOL,Surgery ,4420,4/6/2016 0:00,0276,4296,V2788GY
1318022,LENS ASTIGMATISM CORRECTING IOL,Surgery ,4420,1/19/2016 0:00,0276,2376,V2787GY
1318024,LENS ANTERIOR CHAMBER IOL,Surgery ,4420,10/1/2012 0:00,0276,408,V2630
1318026,LENS POSTERIOR CHAMBER IOL,Surgery ,4420,10/1/2012 0:00,0276,856.41,V2632
1318030,BARD USCI VASCULAR PROSTH,Surgery ,4420,12/18/2019 0:00,0278,2909.95,L8670
1318031,BARD URETEROSCOPIC STONE BASKET,Surgery ,4420,10/1/2012 0:00,0272,1182.12,
1318036,BARD MONOPTY BX INST,Surgery ,4420,10/1/2012 0:00,0272,447.36,
1318037,VAGINAL SLING (MONARC IMPLANT),Surgery ,4420,4/25/2012 0:00,0278,0,C1771
1318040,ADHESION BARRIER ABSORBABLE,Surgery ,4420,1/28/2020 0:00,0278,2109.36,C1765
1318042,GENERATOR VAGUS NERVE STIMULATOR,Surgery ,4420,10/30/2015 0:00,0278,230000,C1767
1318044,LEAD VNS,Surgery ,4420,12/20/2019 0:00,0278,34140,C1778
1318046,STENT HYDROPLUS COATING,Surgery ,4420,3/27/2014 0:00,0272,658.75,
1318048,LIGATION OF HEMORRHOID,Surgery ,4420,2/11/2020 0:00,0360,5870.16,
1318050,iSTENT INJ TRABECULAR MICRO BYPASS,Surgery ,4420,11/1/2018 0:00,0278,9875,C1783
1318052,STN BRKS SNG USE PROBE L1.6MM/500,Surgery ,4420,2/11/2020 0:00,0272,1081.17,
1318054,LENS ALCON TFNT30,Surgery ,4420,12/1/2019 0:00,0276,4950,V2787
1318055,OR MISCELLANEOUS ITEMS,Surgery ,4420,1/1/1960 0:00,0272,0,
1318060,LIFE CELL BIOLOGIC MESH,Surgery ,4420,1/1/1960 0:00,0278,76300,
1318064,ZERO TIP NITINOL STONE RETRIEVAL BASKET,Surgery ,4420,1/1/1960 0:00,0272,945,
1318065,ZERO TIP 1.9F STONE RETRIEVAL BASKET,Surgery ,4420,10/1/2018 0:00,0272,945,
1318066,TK TI-KNOT DEVICE,Surgery ,4420,6/10/2015 0:00,0272,875,
1318068,TK QUICK LOAD,Surgery ,4420,6/10/2015 0:00,0272,240,
1318072,GUIDEWIRE 0.018 X 80CM,Surgery ,4420,6/1/2015 0:00,0272,333,C1769
1318074,GUIDEWIRE VSTICK MICRO KIT STAINLESS STL,Surgery ,4420,6/1/2015 0:00,0272,175,C1769
1318079,OPTION VENA CAVA FILTER,Surgery ,4420,11/9/2017 0:00,0278,5500,C1880
1318081,MICROPUNCTURE INTRODUCER SET,Surgery ,4420,6/1/2015 0:00,0272,267.9,C1894
1318084,BENTSON WIRE 145CM,Surgery ,4420,6/1/2015 0:00,0272,153.6,C1769
1318086,MULTIPURPOSE DRAINAGE CATHETER 8.5FR,Surgery ,4420,6/1/2015 0:00,0272,565,C1729
1318088,INTRODUCER ACCUSTICK 11 21Gx15CM,Surgery ,4420,6/1/2015 0:00,0272,387,C1894
1318090,UNIVERSAL GRAVITY DRAINAGE BG,Surgery ,4420,6/1/2015 0:00,0271,859.2,
1318092,COONS INTERVENTIONAL WIRE GUIDE,Surgery ,4420,6/1/2015 0:00,0272,276,C1769
1318096,CENTURION ANTERIOR VITRECTOMY PROBE 23G,Surgery ,4420,1/1/1960 0:00,0272,235,
1318098,CENTURION ACTIVE FMS WITH INTREPID,Surgery ,4420,1/1/1960 0:00,0272,314,
1318101,SURGICAL SUTURE CHRONIC 3/0 27 GUT RB1,Surgery ,4420,2/1/2016 0:00,0272,23.04,
1318103,MICROMATRIX PARTICLES 1000mg FOR WOUND,Surgery ,4420,2/1/2016 0:00,0636,11475,Q4118
1318105,MATRIXPLUS 7 x 10 cm,Surgery ,4420,2/1/2016 0:00,0278,8925,C1781
1318107,SURGICAL MATRIX 30  x 40cm,Surgery ,4420,2/1/2016 0:00,0278,114000,C1781
1318109,PERIPHERAL VASCULAR PATCH 0.8x8cm,Surgery ,4420,2/1/2016 0:00,0278,915.61,C1781
1318110,CATHETER LONG TERM H/D 14.5F x 19CM,Surgery ,4420,4/1/2016 0:00,0278,1519.25,C1750
1318113,GENTRIX SURGICAL MATRIX THICK 16x20cm,Surgery ,4420,1/1/2020 0:00,0278,40800,C1781
1318115,ENT-COAGULATION SUCTION TUBE,Surgery ,4420,3/1/2016 0:00,0272,64.05,
1318118,VASCULAR GRAFT IMPLANT 4-7mm x 45cm GORE,Surgery ,4420,3/1/2016 0:00,0278,7680,C1768
1318120,"SUTURE 4.0 VICRYL RB-1 27""",Surgery ,4420,3/1/2016 0:00,0272,28.4,
1318122,GREENLIGHT XPS MOXY FIBER,Surgery ,4420,3/1/2016 0:00,0272,5500,
1318124,LARYNGEAL BLADE #3 FOR GLIDESCOPE,Surgery ,4420,3/1/2016 0:00,0272,90,
1318128,STAPLER HEMORRHOID/PROLAPSE 33MM-3,Surgery ,4420,4/1/2016 0:00,0272,2045.05,
1318196,Gastrosotmy Set Medium Intil Disp,Surgery ,4420,11/1/2016 0:00,0272,610,
1318199,Gastrointestinal Suture Anchor Set,Surgery ,4420,11/1/2016 0:00,0272,995,
1318201,Ballon Retention G Tube 15FR,Surgery ,4420,11/1/2016 0:00,0278,385,
1334028,LITHO VUE DIGITAL FLEXIBLE URETEROSCOPE,Surgery ,4420,1/1/2019 0:00,0272,16850.75,
1334030,PAD AIRFLOW SOT-CARE,Surgery ,4420,10/1/2012 0:00,0272,576.88,
1334032,LITHOTRIPSY FLEXIVA TRACTIP,Surgery ,4420,1/1/1960 0:00,0272,2351.25,
1334034,EXPLANT TRUNCATED BLADE 52mm,Surgery ,4420,1/1/1960 0:00,0272,3412.5,
1334036,EXPLANT FULL BLADE 52mm,Surgery ,4420,1/1/1960 0:00,0272,4412.5,
1334038,LONG TERM DIALYSIS CATH-GLIDEPATH 19cm,Surgery ,4420,1/28/2020 0:00,0278,1375,C1750
1337016,C V PATCH,Surgery ,4420,10/1/2012 0:00,0278,1411.35,C1768
1337017,VISCERAL RETAINER,Surgery ,4420,10/1/2012 0:00,0272,906.52,
1337034,LAP CHOLE SUCTION IRRIG,Surgery ,4420,10/1/2012 0:00,0272,927.14,
1337036,LAP CHOLANGIOGRAPHY SET,Surgery ,4420,1/1/1960 0:00,0272,412.3,
1337038,BIPOLAR SEALER,Surgery ,4420,1/1/1960 0:00,0272,2265,
1337040,LAP CHOLE SPATULA/L HOOK,Surgery ,4420,10/1/2012 0:00,0272,1390.75,
1337090,PENILE PROSTHESIS,Surgery ,4420,8/1/2011 0:00,0278,0,
1337092,PENROSE DRAIN 1\4 \EA,Surgery ,4420,10/1/2012 0:00,0272,39.16,
1337093,PENROSE DRAIN 1\2 \EA,Surgery ,4420,10/1/2012 0:00,0272,39.16,
1337095,TISSUE EXPANDER -  SIENTRA,Surgery ,4420,10/30/2015 0:00,0278,5975,C1789
1337097,HARMONIC DISOSABLE COMP,Surgery ,4420,8/1/2011 0:00,0272,0,
1337098,SKIN GRAFT - ALLODERM 164cm,Surgery ,4420,10/30/2015 0:00,0636,29525,Q4116
1337173,SUPERSTAT,Surgery ,4420,10/1/2012 0:00,0272,2425.04,
1337175,INTER V DIRECT SINGLE W/O CEMENT,Surgery ,4420,4/15/2019 0:00,0278,32500,
1337178,OSTEOFLEX BONE CEMENT & MIXING KIT,Surgery ,4420,1/30/2020 0:00,0278,7500,C1713
1337180,STROZ POINTED COAGULATING ELECTRODE,Surgery ,4420,7/1/2015 0:00,0272,523.8,
1337182,IR ULTSTM CHRONIC DLYSIS CATH 15.5x24CM,Surgery ,4420,10/2/2015 0:00,0278,1550.6,C1750
1338095,PEZZAR CAST,Surgery ,4420,10/1/2012 0:00,0272,463.1,
1338097,THUNDERBEAT,Surgery ,4420,1/1/1960 0:00,0272,2000,
1338102,STERNAL CABLE STAINLESS STEEL,Surgery ,4420,1/1/1960 0:00,0272,512,
1338124,PHACO KIT,Surgery ,4420,10/1/2012 0:00,0272,212.25,
1338126,KYPHOPLASTY IMPLANT BUNDLE,Surgery ,4420,1/1/1960 0:00,0278,0,
1338131,ENDOPATH XCEL BLADELESS TOCAR 8mm Ref,Surgery ,4420,1/1/1960 0:00,0270,40.38,
1338135,MINICAP EXTENDED LIFE PD TRANSFER SET,Surgery ,4420,1/1/1960 0:00,0272,59.05,
1338137,TWISTER ROTATABLE RETRIV,Surgery ,4420,3/1/2015 0:00,0272,76.11,
1338139,CAPTIVATOR II 20mm ROUNDED STIFF SNARE,Surgery ,4420,3/1/2015 0:00,0272,8.98,
1338142,BOVINE PERICARDIAL PATCH,Surgery ,4420,1/1/1960 0:00,0278,1560,
1338144,SUTURE ANCHOR BIO COMPOSITE 3X14.5,Surgery ,4420,1/30/2020 0:00,0278,465,C1713
1338146,SMALL JOINT SUTURE TAK DISP INST KIT,Surgery ,4420,1/1/1960 0:00,0272,208,
1338148,ANKLE DISTRACTOR STRAP,Surgery ,4420,1/1/1960 0:00,0272,64.5,
1338150,BOVINE PERICARDIAL PATCH 8cmx14,Surgery ,4420,10/30/2015 0:00,0278,7800,C1768
1338152,BOVINE PERICARDIAL PATCH 7cmx10cm,Surgery ,4420,10/30/2015 0:00,0278,5550,C1768
1338154,STERNAL CABLE SYSTEM STAINLESS STEEL,Surgery ,4420,1/1/1960 0:00,0278,102.4,
1338156,DUPLOCATH 25 APPLICATION CATH,Surgery ,4420,1/1/1960 0:00,0272,39.06,
1338158,VESSEL SIZING CATHETER,Surgery ,4420,11/7/2017 0:00,0272,450,
1338160,OR-SUTURE 3.0 PDS SH,Surgery ,4420,1/1/1960 0:00,0272,16.44,
1338162,STAPLE SKIN PRECIS VISTA DISP,Surgery ,4420,1/1/1960 0:00,0272,190.95,
1338164,SIGMOIDOSCOPE KIT BY BIOSEAL,Surgery ,4420,5/1/2016 0:00,0272,500,
1338166,CATH ENDO ACCESS & DELIV SPYSCOPE,Surgery ,4420,6/1/2016 0:00,0272,12250,
1338168,CLIP 360 ENDO RESOLUTION,Surgery ,4420,6/29/2016 0:00,0272,1095,
1338170,FORCEP BIOPSY SPYBITE ERCP,Surgery ,4420,6/1/2016 0:00,0272,2626.45,
1338172,TESTICULAR IMPLANT SIZE 4,Surgery ,4420,6/1/2016 0:00,0272,4250,
1338174,IMPL ISTENT GLAUCOMA TRABECULA,Surgery ,4420,6/1/2014 0:00,0278,9500,C1783
1338175,Breast Silicon-Filled Implant 240ML,Surgery ,4420,6/1/2016 0:00,0278,5475,L8600
1338178,Beacon Tip Torcon Cahteter Pigtail 5fr,Surgery ,4420,7/1/2016 0:00,0272,112.2,
1338180,GEN DEMPULSE 103 1-PIN 8CC,Surgery ,4420,7/1/2016 0:00,0278,100912.5,C1767
1338182,Olympus Guidewire 0.035 x 150 cm,Surgery ,4420,7/1/2016 0:00,0272,355,C1769
1338184,Mesh Symbotex Composite 9CM,Surgery ,4420,7/1/2016 0:00,0278,1695.2,C1781
1338186,Mesh Symbotex with Open Skirt 15x10cm,Surgery ,4420,7/1/2016 0:00,0278,2952.6,C1781
1338188,Mesh Symbotex with Open Skirt 30x20cm,Surgery ,4420,7/1/2016 0:00,0278,8077.25,C1781
1338190,STANDARD DILATOR,Surgery ,4420,2/11/2020 0:00,0272,64.89,
1338192,Ureteral Brush Biopsy Set Occlusive Tip,Surgery ,4420,8/1/2016 0:00,0272,501.55,
1338194,Endo Stitch Loading Unit 2-0 Black 48',Surgery ,4420,8/24/2017 0:00,0272,300,
1338196,Endo Stitch 10mm Suturing Device,Surgery ,4420,8/24/2017 0:00,0272,1962.5,
1338199,Screw Locking Blue 2.0 x 8mm,Surgery ,4420,10/1/2016 0:00,0278,824.25,C1713
1338201,Screw Cortex Gold 2.0 x 8mm,Surgery ,4420,11/1/2016 0:00,0278,509.52,C1713
1338203,Cement 16mm 25mm with Nozzle (Implant),Surgery ,4420,11/1/2016 0:00,0278,1140.75,
1338210,Glidecath 5FR Angled Taper,Surgery ,4420,11/1/2016 0:00,0272,357.5,C1887
1338212,Elbow Torque Diver (Instrument),Surgery ,4420,11/1/2016 0:00,0272,1501.5,
1338214,Amplatz Super Stiff Guidewire 0.035x75cm,Surgery ,4420,11/1/2016 0:00,0272,125,C1769
1338216,Vacuum Cement Mixing System (INST),Surgery ,4420,11/1/2016 0:00,0272,849,
1338220,Bipolar Coagulation Ball Electrode 24fr,Surgery ,4420,11/1/2016 0:00,0272,2123.58,
1338222,Bipolar Cutting Loop 0.35mm 24/26FR,Surgery ,4420,11/1/2016 0:00,0272,2123.58,
1338224,Bone Putty Norian 10ML Sterile,Surgery ,4420,12/27/2016 0:00,0278,21040,C1713
1338228,SOFT MESH LARGE PRESHAPED,Surgery ,4420,1/1/2017 0:00,0278,700,C1781
1338230,MESH VENTRALEX ST LRG,Surgery ,4420,1/1/2017 0:00,0278,3979,C1781
1338232,SOFT MESH LG PRE-SHAPED W/OUT KEYHOLE,Surgery ,4420,1/1/2017 0:00,0278,700,C1781
1338234,MESH VENTRALEX ST MED,Surgery ,4420,1/1/2017 0:00,0278,3725,C1781
1338236,SOFT MESH LG PRE-SHAPED W/KEYHOLE,Surgery ,4420,1/1/2017 0:00,0278,700,C1781
1338238,MESH VENTRALEX ST LG CIRCLE,Surgery ,4420,1/1/2017 0:00,0278,3979,C1781
1338240,MESH VENTRALEX ST SMALL,Surgery ,4420,1/1/2017 0:00,0278,3104,C1781
1338242,DESTINATION GUIDE SHEATH FR7 56CM,Surgery ,4420,1/1/2017 0:00,0272,148.5,C1887
1338244,CUSTOM INFLATION KIT,Surgery ,4420,1/1/2017 0:00,0272,242.5,
1338246,WECK HEMOLOK ML CLIPS 6/CARTRIDGE,Surgery ,4420,1/1/2017 0:00,0272,617,
1338248,WECK HEMOLOK L CLIPS 6/CARTRIDGE,Surgery ,4420,1/1/2017 0:00,0272,617,
1338250,ALEXIS LAP SYSTEM W/KIT FIRST ENTRY,Surgery ,4420,1/27/2020 0:00,0272,970,C1771
1338252,COLLAGEN VASCULAR GRAFT (BCA GRAFT),Surgery ,4420,2/1/2017 0:00,0278,5695,C1768
1338254,CATHETER DIALYSIS ULTRASTREAM 15.5X3,Surgery ,4420,2/1/2017 0:00,0278,1125,C1752
1338256,CATHETER DIALYSIS ULTRASTREAM 15 5X2,Surgery ,4420,2/1/2017 0:00,0278,1125,C1752
1338258,PROTECTOR NERVE AXOGUARD 10MMX40MM,Surgery ,4420,11/6/2017 0:00,0278,10875,
1338260,AMLATZ ULTRSTIF WIREGUIDE .035 IN X80CM,Surgery ,4420,2/1/2017 0:00,0272,295,C1769
1338262,AMLATZ ULTRSTIF WIREGUIDE .035 INX260CM,Surgery ,4420,2/1/2017 0:00,0272,295,C1769
1338264,AMLATZ ULTRSTIF WIREGUIDE .035 INX145CM,Surgery ,4420,2/1/2017 0:00,0272,295,C1769
1338266,CATHETER PIGTAIL 4FRX90CM,Surgery ,4420,2/1/2017 0:00,0272,126,C1887
1338268,MESH PARIETENE MACROPOROUS 15cmx15cm,Surgery ,4420,5/1/2017 0:00,0278,269.1,C1781
1338270,MESH PARIETENE MACROPOROUS 11cm x 6cm,Surgery ,4420,1/18/2019 0:00,0278,269.1,C1781
1338280,PERMACOL BIOLOGICAL MESH 10cm x15cm x1mm,Surgery ,4420,3/1/2020 0:00,0278,6250,C9364
1342082,VNS SENTIVA GENERATOR,Surgery ,4420,3/1/2021 0:00,0278,179990,C1767
1342083,VNS ACCESSORY PACK,Surgery ,4420,3/1/2021 0:00,0278,3725,
1342085,ACE CAPT HIP SYS 14 HOLE PL,Surgery ,4420,12/23/2019 0:00,0278,2237.5,C1776
1342087,LIGASURE CURVED SMALL JAW 16.5mm-19cm,Surgery ,4420,6/1/2016 0:00,0272,2244,
1342089,IR Mustang Over Wire Varies Sizes,Surgery ,4420,11/1/2016 0:00,0272,975,C1725
1342091,IR Encore Inflation Device,Surgery ,4420,11/1/2016 0:00,0272,194.04,
1342093,VNS Generator Aspire SR Single Pin 14cc,Surgery ,4420,11/1/2016 0:00,0278,137390,C1767
1342095,PARIETENE MACROPOROUS MESH 11CMX6OCM,Surgery ,4420,2/1/2017 0:00,0278,404.05,C1781
1342097,PARIETENE MACROPOROUS MESH 15CMX7.5CM,Surgery ,4420,2/1/2017 0:00,0278,470,C1781
1342100,VERSA ONE OPTICAL TROCAR 5mm LONG,Surgery ,4420,2/1/2017 0:00,0272,93.7,
1342102,VERSA ONE OPTICAL TROCAR 12mm LONG,Surgery ,4420,2/1/2017 0:00,0272,142.8,
1342104,VERSA ONE BLADELESS OPTICAL TROCAR,Surgery ,4420,2/1/2017 0:00,0272,142.8,
1342106,VERSA ONE + BLADELESS TROCAR 8MM,Surgery ,4420,2/1/2017 0:00,0272,115,
1342108,VERSA ONE + BLADED FIXATION CANNULA 11mm,Surgery ,4420,2/1/2017 0:00,0272,107.45,
1342110,VERSA ONE  BLADELESS CANNULA 5MM,Surgery ,4420,2/1/2017 0:00,0272,42.5,
1342112,VERSA ONE  BLADELESS OPTICAL TROCAR5MM,Surgery ,4420,2/1/2017 0:00,0272,93.7,
1342114,VERSA ONE  BLADELESS OPT TROCAR 11MM,Surgery ,4420,2/1/2017 0:00,0272,140,
1342116,PARIETENE MACROPOROUS MESH 15X8,Surgery ,4420,3/28/2018 0:00,0278,200,C1781
1342118,SURGIPRO PLUG AND PATCH LARGE,Surgery ,4420,2/1/2017 0:00,0278,529,C1781
1342120,SURGIPRO PLUG AND PATCH MEDIUM,Surgery ,4420,2/1/2017 0:00,0278,563.5,C1781
1342122,VERSA ONE BLADED TROCAR 5MM,Surgery ,4420,2/1/2017 0:00,0272,111.55,
1342124,CEMENT BONE SPIN MENDEC,Surgery ,4420,11/7/2017 0:00,0278,1500,
1342126,ENDOCLIP III 5mm APPLIER,Surgery ,4420,2/1/2017 0:00,0272,134.14,
1342128,NEEDLE PIN AND CANNULA,Surgery ,4420,3/14/2017 0:00,0272,1000,
1342130,EXPANDER AND CANNULA,Surgery ,4420,3/14/2017 0:00,0272,1000,
1342132,BALOON CATHETER 5ML W/PUMP,Surgery ,4420,3/14/2017 0:00,0272,6000,
1342134,CATH BALLOON TISSUE DISSECTOR SPACEMAKER,Surgery ,4420,2/1/2017 0:00,0272,589.83,C1727
1342136,MEDINAUT (JCD SYSTEM) TOOL KIT,Surgery ,4420,3/1/2017 0:00,0272,4000,
1342138,316L STAINLESS STEEL SURG WIRE G26,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342140,316L STAINLESS STEEL SURG WIRE G28,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342142,316L STAINLESS STEEL SURG WIRE G30,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342144,AXOGUARD NERVE PROTECTOR 10MMX40MM,Surgery ,4420,3/1/2017 0:00,0278,5500,
1342146,AXOGUARD NERVE PROTECTOR 7MMX40MM,Surgery ,4420,3/20/2017 0:00,0278,11250,
1342148,316L STAINLESS STEEL SURG WIRE G20,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342150,316L STAINLESS STEEL SURG WIRE G24,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342152,316L STAINLESS STEEL SURG WIRE G19,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342154,316L STAINLESS STEEL SURG WIRE G18,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342156,316L STAINLESS STEEL SURG WIRE G16,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342158,316L STAINLESS STEEL SURG WIRE G22,Surgery ,4420,3/1/2017 0:00,0278,27.25,
1342160,KEY HOLE PP MACRO 15x8x3,Surgery ,4420,3/1/2017 0:00,0278,470.65,
1342162,PARIETEX COMPOSITE VENTRAL PATCH 6.6CM,Surgery ,4420,12/20/2019 0:00,0278,2296.8,C1781
1342164,SUTURE PDS II 2-0 SH27 Z317,Surgery ,4420,3/1/2017 0:00,0272,28.5,
1342166,SYMBOTEX COMPOSITE MESH (ROUND) 20CM,Surgery ,4420,3/20/2017 0:00,0278,4891,C1781
1342168,SYMBOTEX COMPOSITE MESH 20CMX15CM,Surgery ,4420,3/1/2017 0:00,0278,3705.3,C1781
1342170,PROGRIP LAP MESH (LEFT) 15CMX10CM,Surgery ,4420,12/20/2019 0:00,0278,2253.95,C1781
1342172,PROGRIP LAP FIXATING MESH (RT) 15CMX10CM,Surgery ,4420,12/20/2019 0:00,0278,2253.95,C1781
1342174,BIPOLAR CUTTING LOOP 24/26FR,Surgery ,4420,3/1/2017 0:00,0272,2123.58,
1342176,BIPOLAR COAGS BALL ELECTRODE 24FR,Surgery ,4420,3/1/2017 0:00,0272,2123.58,
1342178,SONICISION ULTRA/DISSECTOR 5MM-13CM,Surgery ,4420,3/1/2017 0:00,0272,1721.25,
1342180,RELIATACK 5 TACK RELOAD,Surgery ,4420,3/1/2017 0:00,0272,469.65,
1342182,RELIATACK 8 TACK RELOAD,Surgery ,4420,3/1/2017 0:00,0272,768.65,
1342184,RELIATACK DEEP PURCHASE TACKER,Surgery ,4420,3/1/2017 0:00,0272,2752.65,
1342186,ENDOCATCH GOLD 10MM,Surgery ,4420,3/1/2017 0:00,0272,281.25,
1342188,SONICISION ULTRASONIC DISSECTOR 26CM,Surgery ,4420,3/1/2017 0:00,0272,1721.25,
1342190,SONICISION ULTRASONIC DISSECTOR 39CM,Surgery ,4420,3/1/2017 0:00,0272,1902,
1342191,SONICISION 5mm-39mm (SCDA 39),Surgery ,4420,11/1/2018 0:00,0272,2390.4,
1342192,POINTED BIPOLAR COAG ELECTRODE 24/26,Surgery ,4420,3/1/2017 0:00,0272,2123.58,
1342194,UROMAX ULTRA BALLOON CATH 18F(6MM)X 4CM,Surgery ,4420,3/15/2017 0:00,0272,1076.4,C1726
1342196,AXOGEN NERVE PROTECTOR 3.5mmX20MM,Surgery ,4420,3/15/2017 0:00,0278,11250,
1342198,AXOGEN NERVE GRAFT 2-3mmX30mm,Surgery ,4420,3/1/2017 0:00,0278,15250,
1342200,AXOGEN NERVE GRAFT 2-3mmX50mm,Surgery ,4420,3/1/2017 0:00,0278,21625,
1342202,FOLEY CATHETER TIP PUNCH 14F,Surgery ,4420,3/1/2017 0:00,0272,435,
1342204,SMALL (VBR) VERTEBRAL SET SCREW TI,Surgery ,4420,3/1/2017 0:00,0278,395,C1713
1342206,SMALL VBR 12MMX16-25MM TI,Surgery ,4420,3/1/2017 0:00,0278,51245,
1344000,OR CANCELLED PROCEDURE AFTER ANESTHESIA,Surgery ,4420,7/1/2019 0:00,0360,2000,
1344001,OR CANCELLED PROCEDURE / NO ANESTHESIA,Surgery ,4420,7/1/2019 0:00,0360,1000,
1344206,ENDO GIA RADIAL RELOAD WITH TRI-STAPLE,Surgery ,4420,9/1/2020 0:00,0272,1840.1,
1344208,ENDOGIA TRISTAPLE RELOAD 45MM TAN,Surgery ,4420,3/1/2017 0:00,0272,838.8,
1344210,ENDOGIA TRISTAPLE RELOAD 45MM PURPLE,Surgery ,4420,3/1/2017 0:00,0272,870.85,
1344212,ENDOGIA TRISTAPLE RELOAD 60MM PURPLE,Surgery ,4420,3/1/2017 0:00,0272,1145.8,
1344214,ENDOGIA TRISTAPLE RELOAD RADIAL PURPLE,Surgery ,4420,3/1/2017 0:00,0272,1840.1,
1344216,ENDOGIA TRISTAPLE RELOAD RADIAL BLACK,Surgery ,4420,3/1/2017 0:00,0272,2116.1,
1344218,ENDOGIA TRISTAPLE RELOAD 45MMBLK,Surgery ,4420,3/1/2017 0:00,0272,1023.1,
1344220,ENDOGIA TRISTAPLE RELOAD 60MMBLK,Surgery ,4420,3/1/2017 0:00,0272,1441.4,
1344222,ENDOGIA TRISTAPLE RELOAD 45MM CURVETIP,Surgery ,4420,3/1/2017 0:00,0272,1014.25,
1344224,ENDOGIA TSTAPLE RELOAD 30MM TNCURVETIP,Surgery ,4420,3/1/2017 0:00,0272,887.5,
1344226,ENDOGIA STANDARD HANDLE,Surgery ,4420,3/1/2017 0:00,0272,524.25,
1344228,ENDOGIA SHORT HANDLE,Surgery ,4420,3/1/2017 0:00,0272,476.6,
1344230,ENDOGIA TRISTAPLE RELOAD 60MM TAN,Surgery ,4420,3/1/2017 0:00,0272,1097.1,
1344232,GII QUICKANCHOR PLUS (SUTURE ANCHOR),Surgery ,4420,4/1/2017 0:00,0278,2796.25,C1713
1344234,DBX PUTTY BONE MATRIX 1.0ML,Surgery ,4420,4/1/2017 0:00,0278,2796.25,
1344236,IPRISM S SINGLE-USE GONIOSCOPIC,Surgery ,4420,4/1/2017 0:00,0272,350,
1344238,G2 QUICKANCHOR PLUS,Surgery ,4420,4/1/2017 0:00,0278,2796.25,C1713
1344240,ENDO GIA CURVED TIP ARTICULATING RELOAD,Surgery ,4420,4/1/2017 0:00,0272,1014.25,
1344242,URETERAL ACC STH NAVIGATOR 11F/46FX79CM,Surgery ,4420,4/1/2017 0:00,0272,1854.3,C1894
1344244,FLEX-GUARD 200mm SCOPESAFE LASER FIBER,Surgery ,4420,4/1/2017 0:00,0272,2000,
1344246,BIO-A TISSUE REINFORCEMENT 9CMX15CM,Surgery ,4420,4/1/2017 0:00,0278,4650,C1781
1344248,SUTURE PDS II 0 CT-1 36MM 1/2 c,Surgery ,4420,5/1/2017 0:00,0272,31.39,
1344250,IMPL EYELID GOLD CONTOUR,Surgery ,4420,5/1/2017 0:00,0278,1375,
1344252,MESH HERNIA PARIETEX PC08VP 8.6CM,Surgery ,4420,6/1/2017 0:00,0278,2950.2,C1781
1344254,BLADE LONG WIDE AGGRESIVE 34.5mmx13.0mm,Surgery ,4420,7/1/2017 0:00,0272,259.6,
1344256,OR BIO-A TISSUE REINFORCEMENT 8cmx8cm,Surgery ,4420,7/1/2017 0:00,0278,2545,C1781
1344258,OR BIO-A TISSUE REINFORCEMENT 7cmx10cm,Surgery ,4420,7/1/2017 0:00,0278,3185,C1781
1344260,DO NOT USE - ERROR,Surgery ,4420,2/11/2020 0:00,0999,0,
1344262,PLASMAPHERESIS,Surgery ,4420,6/1/1966 0:00,0272,8000,
1344264,OR SYMBOTEX OPEN SKIRT 30cmX20cm,Surgery ,4420,6/1/1960 0:00,0278,8827.3,C1781
1344266,OR SYMBOTEX 30cmX20cm,Surgery ,4420,6/1/1960 0:00,0278,1616.86,C1781
1344268,OR BIO A TISSUE REINFORCEMENT,Surgery ,4420,6/1/1960 0:00,0278,24390,C1781
1344270,OR PROCHONDRIX ALLOGRAFT IMPL 15mmx1mm,Surgery ,4420,8/1/2017 0:00,0278,40775,L8699
1344274,OR RADIUS SHAVER BLADE 2.5mm FULL,Surgery ,4420,11/6/2017 0:00,0272,277.15,
1344278,OR KAHOOK DUAL GONIOSCOPY BLADE,Surgery ,4420,11/6/2017 0:00,0272,2125,
1344280,OR BAERVELDT GLAUCOMA IMPLANT,Surgery ,4420,8/15/2017 0:00,0278,4010,C1783
1344284,OR COOLCUT 90 ABALATORSJ,Surgery ,4420,9/1/2017 0:00,0272,3000,
