chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt_mod_id,cpt4_ext_id,gl_stat
401061685,SHEATH AGILIS NXT SM CURL 8.5F,04/15/2013 06:45:36:587,A,600,88623,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,3196.2,,C1766,
401061686,SHEATH AGILIS NXT MED CURL 8.5F,04/15/2013 06:45:36:587,A,600,79770,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,3196.2,,C1766,
401061687,SHEATH SWARTZ BRAID SL1 63CM 8F,04/15/2013 06:45:36:587,A,600,88624,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,775.95,,C1893,
401061688,SHEATH SWARTZ BRAID SL1 81CM 8F,04/15/2013 06:45:36:587,A,600,88625,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,831.6,,,
401061689,SHEATH SWARTZ SL1 63CM 8F,04/15/2013 06:45:36:587,A,600,83339,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,709.8,,C1893,
401061690,SHEATH SWARTZ SL1 81CM 8F,04/15/2013 06:45:36:587,A,600,83340,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,788.55,,C1893,
401061700,EP CABLE BOST/SCI M0046130,04/15/2013 06:45:36:587,A,600,81385,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,1179.15,,,
401061702,EP LIVEWIRE DUO-DECA 401914,04/15/2013 06:45:36:587,A,600,79263,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,3150,,,
401061709,CATHETER GUIDE JB2 6.5 X 125,04/15/2013 06:45:36:587,A,600,79264,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,355.95,,,
401061712,ICD GEN SECURA DR D224DRG,04/15/2013 06:45:36:587,A,600,82338,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,67861.5,,C1721,
401061726,CATHETER GUIDE RUNWAY CLS 4.0 6F,04/15/2013 06:45:36:587,A,600,83310,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,235.2,,C1887,
401061739,CATHETER GUIDE RUNWAY MP 1 6F,04/15/2013 06:45:36:587,A,600,83317,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,235.2,,C1887,
401061740,CATHETER GUIDE RUNWAY MP 2 6F,04/15/2013 06:45:36:587,A,600,83318,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,235.2,,C1887,
401061759,SHEATH SWARTZ BRAID SLO 63CM 8F,04/15/2013 06:45:36:587,A,600,88626,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,775.95,,,
401061760,SHEATH SWARTZ SLO 63CM 8F,04/15/2013 06:45:36:587,A,600,81394,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,729.75,,,
401061761,SHEATH SWARTZ SRO 63CM 8F,04/15/2013 06:45:36:587,A,600,83341,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,729.75,,C1893,
401061762,SHEATH SWARTZ SR1 63CM 8F,04/15/2013 06:45:36:587,A,600,83342,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,729.75,,C1893,
401061764,DEFIB BI-V PROMOTE 3207-36,11/17/2013 22:37:47:413,A,600,81396,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,94094.7,,,
401061765,STENT CAROTID WALLSTENT RX 6X22,11/17/2013 22:37:47:413,A,600,81397,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061766,STENT CAROTID WALLSTENT RX 8X21,04/15/2013 06:45:36:587,A,600,81398,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061767,STENT CAROTID WALLSTENT RX 8X29,11/17/2013 22:38:14:053,A,600,81399,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061768,STENT CAROTID WALLSTENT RX 8X36,11/17/2013 22:38:14:053,A,600,81400,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061769,STENT CAROTID WALLSTENT RX 10X24,04/15/2013 06:45:36:587,A,600,83204,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,C1876,
401061770,STENT CAROTID WALLSTENT RX 10X31,04/15/2013 06:45:36:587,A,600,81401,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061771,STENT CAROTID WALLSTENT RX 10X37,11/17/2013 22:38:32:38,A,600,81402,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,8911.35,,,
401061774,ICD GEN SECURA VR D224VRC SNGL,04/15/2013 06:45:36:587,A,600,82343,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,63218.4,,C1722,
401061780,ICD BI-V CONSULTA D224TRK,04/15/2013 06:45:36:587,A,600,83258,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,83576.85,,C1882,
401061781,EP COOL FLOW IRRIGATION TUBING,04/15/2013 06:45:36:587,A,600,81404,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,300.3,,,
401061784,EP GUIDE SHEATH MP 62CM 8FR,11/17/2013 22:39:33:49,A,600,81407,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,749.7,,,
401061785,EP EZ STEER TC DF 2-5-2 8FR,11/17/2013 22:39:33:49,A,600,81408,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,5835.9,,,
401061786,EP EZ STEER TC FJ 2-5-2 8FR,11/17/2013 22:39:33:49,A,600,81409,6022,morrisv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,5835.9,,,
401061844,SHEATH RAABE 70CM 7FR,04/15/2013 06:45:36:587,A,600,79986,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,285.6,,C1894,
401061892,COIL AMPLATZER 8MM,04/15/2013 06:45:36:587,A,600,81412,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061893,COIL AMPLATZER 10MM,04/15/2013 06:45:36:587,A,600,81413,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061894,COIL AMPLATZER 12MM,04/15/2013 06:45:36:587,A,600,81414,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061895,COIL AMPLATZER 14MM,04/15/2013 06:45:36:587,A,600,81415,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061896,COIL AMPLATZER 16MM,04/15/2013 06:45:36:587,A,600,81416,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061897,COIL AMPLATZER 18MM,04/15/2013 06:45:36:587,A,600,81417,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2857.05,,,
401061898,SHEATH AMPLTZ CRBIFRM OCCLD 35MM,07/01/2015 16:10:25:557,A,600,88631,6022,msilcio,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,20862.45,,C1760,
401061899,AMPLATZER 45 TORQVUE 80CM-9FR,04/15/2013 06:45:36:587,A,600,83322,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,2103.15,,C1887,
401061906,LEAD ICD DURATA 7120Q/58 17CM,04/15/2013 06:45:36:587,A,600,81418,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,25080.3,,,
401061907,LEAD ICD DURATA 7120Q/65 17CM,04/15/2013 06:45:36:587,A,600,88632,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,25080.3,,C1895,
401061911,LEAD ICD DURATA 7122Q/52 52CM,04/15/2013 06:45:36:587,A,600,81423,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,25080.3,,,
401061912,LEAD ICD DURATA 7122Q/58 58CM,04/15/2013 06:45:36:587,A,600,93045,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,12/20/2018 0:00,278,4160,,,
401061913,LEAD ICD DURATA 7122Q/65 65CM,04/15/2013 06:45:36:587,A,600,81425,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,25080.3,,,
401061918,BIV GEN CRT PROMOTE CD3211-36,04/15/2013 06:45:36:587,A,600,81426,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,98798.7,,,
401061919,BIV GEN CRT PROMOTE CD3211-36Q,04/15/2013 06:45:36:587,A,600,81427,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,98798.7,,,
401061953,BALLOON VOYAGER NC RX 3.5X15,04/15/2013 06:45:36:587,A,600,82453,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,856.8,,C1725,
401061954,BALLOON VOYAGER NC RX 3.75X15,04/15/2013 06:45:36:587,A,600,82454,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,856.8,,C1725,
401061955,BALLOON VOYAGER NC RX 4X15,04/15/2013 06:45:36:587,A,600,82455,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,856.8,,C1725,
401062001,SHEATH SAFE 6FRX10CM,04/15/2013 06:45:36:587,A,600,88634,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,240.45,,C1892,
401062005,LEAD ISOFLEX OPTIM STRHT 1948/46,04/15/2013 06:45:36:587,A,600,88635,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,2908.5,,,
401062007,AMPLATZER CRIBIFORM OCCLUDR 25MM,04/15/2013 06:45:36:587,A,600,88636,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,16535.4,,C1817,
401062008,CATHETER REFLEXION SPIRAL,04/15/2013 06:45:36:587,A,600,87676,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,7/5/2017 0:00,272,5202,,C1731,
401062009,LEAD LV ACUITY SPIRAL LVA 90CM,04/15/2013 06:45:36:587,A,600,88637,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,9921.45,,C1900,
401062010,LEAD PM TENDRIL STS 2088TC/46,04/15/2013 06:45:36:587,A,600,88638,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,275,3140.55,,C1898,
401062011,LEAD PM TENDRIL STS 2088TC/52,04/15/2013 06:45:36:587,A,600,88639,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,275,3140.55,,C1898,
401062012,PM LEAD TENDRIL STS 2088TC/58,04/15/2013 06:45:36:587,A,600,80185,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,275,2205,,C1898,
401062019,CATHETER DECAPOLAR LG CURL 2-8-2,04/15/2013 06:45:36:587,A,600,81451,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,1821.75,,,
401062026,AMPLATZER CRIBIFORM OCCLUDR 18MM,07/01/2015 16:10:28:41,A,600,88640,6022,msilcio,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,278,20862.45,,C1760,
401062031,LEAD ICD RELIANCE 0185,04/15/2013 06:45:36:587,A,600,82810,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,17858.4,,C1777,
401062197,GUIDE ACUITY CS 54CM 8FR,04/15/2013 06:45:36:587,A,600,88642,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,4287.15,,C1887,
401062202,SHEATH CPS DIRECT SL II,04/15/2013 06:45:36:587,A,600,94595,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,8/4/2020 0:00,272,1743,,,
401062203,EP GUIDE CPS AIM SUB ACUTE-8FR,04/15/2013 06:45:36:587,A,600,80214,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,472.5,,C1887,
401062204,LEAD LV ATTAIN ABILITY 4196,04/15/2013 06:45:36:587,A,600,83410,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,7655.55,,C1900,
401062211,PM GEN EVIA DR-T359529,04/15/2013 06:45:36:587,A,600,83759,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,275,10501.05,,C1785,
401062218,LEAD PM ACUITY SPIRAL LVA 90,04/15/2013 06:45:36:587,A,600,83402,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,275,9186.45,,C1898,
401062313,LEAD ISOFLEX OPTIM US DIST,04/15/2013 06:45:36:587,A,600,81460,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,2205,,,
401062319,STENT VIABAHN HEP 10X10X120CM,04/15/2013 06:45:36:587,A,600,81461,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,9477.3,,,
401062322,PM GEN REVO MRI RVDR01,04/15/2013 06:45:36:587,A,600,83804,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,275,15213.45,,C1785,
401062323,LEAD PM CAPSUREFIX SS MRI 5086,04/15/2013 06:45:36:587,A,600,83403,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,275,3047.1,,C1898,
401062324,STENT DES PROMUS RX 2.25X8,04/15/2013 06:45:36:587,A,600,83081,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062325,STENT DES PROMUS RX 2.25X12,04/15/2013 06:45:36:587,A,600,83082,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062326,STENT DES PROMUS RX 2.25X15,04/15/2013 06:45:36:587,A,600,83083,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062327,STENT DES PROMUS RX 2.25X18,04/15/2013 06:45:36:587,A,600,83084,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062328,STENT DES PROMUS RX 2.25X23,04/15/2013 06:45:36:587,A,600,83087,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062329,STENT DES PROMUS RX 2.25X28,04/15/2013 06:45:36:587,A,600,83088,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,278,5496.75,,C1874,
401062331,BALLOON EVERCROSS 6X30X80 *TRUNK,04/15/2013 06:45:36:587,A,600,79270,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,661.5,,,
401062332,INTRODUCER AMPLATZER 18,04/15/2013 06:45:36:587,A,600,81463,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,973.35,,,
401062333,INTRODUCER AMPLATZER 24,04/15/2013 06:45:36:587,A,600,81464,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,973.35,,,
401062334,INTRODUCER AMPLATZER 34,04/15/2013 06:45:36:587,A,600,81465,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,973.35,,,
401062335,WIRES AMPLATZER SUPER STIFF,04/15/2013 06:45:36:587,A,600,88644,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,193.2,,C1769,
401062336,SHEATH DELIVERY AMPLATZER 8FR,04/15/2013 06:45:36:587,A,600,81467,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2131.5,,,
401062337,SHEATH DELIVERY AMPLATZER 10FR,04/15/2013 06:45:36:587,A,600,81468,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2131.5,,,
401062338,SHEATH DELIVERY AMPLATZER 12FR,04/15/2013 06:45:36:587,A,600,81469,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2131.5,,,
401062341,KIT MICROPUNCTURE STIFF WIRE,04/15/2013 06:45:36:587,A,600,83377,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,211.05,,C1894,
401062342,KYPHOPLASTY AUTOPLEX W/HV CEMENT,04/15/2013 06:45:36:587,A,600,81470,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,2756.25,,,
401062343,KYPHOPLASTY 10G HAND DRILL,04/15/2013 06:45:36:587,A,600,81471,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,357,,,
401062344,KYPHOPLASTY SYSTEM NEEDLES,04/15/2013 06:45:36:587,A,600,79271,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,258.3,,,
401062348,SHEATH PEEL AWAY 7FR 23CM,04/15/2013 06:45:36:587,A,600,88645,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,214.2,,C1892,
401062350,CATHETER SAFIRE BLU MEDIUM SWEEP,04/15/2013 06:45:36:587,A,600,79750,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,3969,,C1733,
401062351,CATHETER SAFIRE BLU LARGE SWEEP,04/15/2013 06:45:36:587,A,600,79751,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,2/18/2017 0:00,272,3969,,C1733,
401062357,BALLOON Z MED 18MMX4CM,04/15/2013 06:45:36:587,A,600,88646,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4010,,14791,Charge,3/16/2018 0:00,272,1827,,C1725,
