CHARGE_CODE,CHARGE_DESCRIPTION,CHARGE,REVENUE_CODE,CPT_CODE,PHARMACY_NDC
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,4306344430
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,4306380830
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6042936945
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6808418811
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6818048702
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6818048709
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6838207205
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,6,,,6838207216
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,44,,,7120529430
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,30.71,,,7218906190
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,28.34,,,6191970830
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,26.71,,,6076042290
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,26.71,,,6076052890
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,1672901015
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,1672901016
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,1672901017
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,5445892516
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,5511123105
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,5511123190
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,6050501707
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,6050501709
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,6846219705
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,6846219790
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,7133506921
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,7133506922
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,7133506923
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.97,,,7133506924
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.86,,,5107978201
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.86,,,5107978220
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.86,,,6068719001
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.86,,,6068719011
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,23.86,,,6808418801
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,21.47,,,0904589361
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,17.96,,,5011176403
4950738,PRAVASTATIN SODIUM 40 MG PO TABS,17.96,,,5011176417
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,9.97,,,4229152210
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,8.41,,,0228277811
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,7.93,,,7133507311
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,6,,,6808420901
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,6,,,6808420911
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,12.36,,,6878868553
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.91,,,6068721501
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.91,,,6068721511
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.84,,,6191948830
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.29,,,5199181701
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.29,,,5199181705
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.21,,,4229152201
4950739,PROPRANOLOL HCL ER 60 MG PO CP24,10.21,,,6255953001
4950740,SIMVASTATIN 20 MG PO TABS,6,,,0093715431
4950740,SIMVASTATIN 20 MG PO TABS,6,,,0440832230
4950740,SIMVASTATIN 20 MG PO TABS,6,,,0440832290
4950740,SIMVASTATIN 20 MG PO TABS,6,,,1013551005
4950740,SIMVASTATIN 20 MG PO TABS,6,,,1013551030
4950740,SIMVASTATIN 20 MG PO TABS,6,,,1013551090
4950740,SIMVASTATIN 20 MG PO TABS,6,,,1672900510
4950740,SIMVASTATIN 20 MG PO TABS,6,,,1672900515
4950740,SIMVASTATIN 20 MG PO TABS,6,,,4257102010
4950740,SIMVASTATIN 20 MG PO TABS,6,,,4257102090
4950740,SIMVASTATIN 20 MG PO TABS,6,,,4306300830
4950740,SIMVASTATIN 20 MG PO TABS,6,,,4306300890
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5234302330
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5234302345
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5234302390
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5234302399
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5511119905
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5511119910
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5511119930
4950740,SIMVASTATIN 20 MG PO TABS,6,,,5511119990
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6330479110
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6330479190
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6373943710
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6373957210
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6586205226
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6586205230
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6586205290
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6586205299
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6808451211
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6818047901
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6818047902
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6818047903
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6838206705
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6838206710
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6838206716
4950740,SIMVASTATIN 20 MG PO TABS,6,,,6864547054
4950740,SIMVASTATIN 20 MG PO TABS,43.52,,,3535678190
4950740,SIMVASTATIN 20 MG PO TABS,43.52,,,5570054990
4950740,SIMVASTATIN 20 MG PO TABS,24.61,,,6808451201
4950740,SIMVASTATIN 20 MG PO TABS,24.6,,,3172251210
4950740,SIMVASTATIN 20 MG PO TABS,24.59,,,1672900517
4950740,SIMVASTATIN 20 MG PO TABS,24.56,,,3172251290
4950740,SIMVASTATIN 20 MG PO TABS,24.53,,,1671468301
4950740,SIMVASTATIN 20 MG PO TABS,24.52,,,7161005215
4950740,SIMVASTATIN 20 MG PO TABS,24.52,,,7161005245
4950740,SIMVASTATIN 20 MG PO TABS,24.05,,,1671468303
4950740,SIMVASTATIN 20 MG PO TABS,23.8,,,1671468302
4950740,SIMVASTATIN 20 MG PO TABS,23.75,,,5445893316
4950740,SIMVASTATIN 20 MG PO TABS,21.55,,,5026871411
4950740,SIMVASTATIN 20 MG PO TABS,21.55,,,5026871415
4950741,OLANZAPINE 2.5 MG PO TABS,69.91,,,5570080930
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,0378515710
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,0378515791
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,5976201051
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6042962010
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6042962030
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6050531100
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6050531103
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6586256130
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6586256199
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6699304705
4950741,OLANZAPINE 2.5 MG PO TABS,6,,,6808452511
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,0904628361
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,1366816630
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,4229201201
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,4229201220
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,5511116305
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,5511116330
4950741,OLANZAPINE 2.5 MG PO TABS,55.99,,,6050531108
4950741,OLANZAPINE 2.5 MG PO TABS,55.93,,,6699304730
4950741,OLANZAPINE 2.5 MG PO TABS,55.86,,,6808452501
4950741,OLANZAPINE 2.5 MG PO TABS,52.09,,,3334206707
4950741,OLANZAPINE 2.5 MG PO TABS,52.09,,,6954338030
4950741,OLANZAPINE 2.5 MG PO TABS,50.53,,,6954338090
4950742,OLANZAPINE 5 MG PO TABS,73.74,,,6878871613
4950742,OLANZAPINE 5 MG PO TABS,73.74,,,6878871616
4950742,OLANZAPINE 5 MG PO TABS,73.74,,,6878871619
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,0904637761
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,1366816730
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,4229201301
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,4229201320
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,4359816405
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,4359816430
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,5456990740
4950742,OLANZAPINE 5 MG PO TABS,66.08,,,6050531118
4950742,OLANZAPINE 5 MG PO TABS,66.06,,,6362933021
4950742,OLANZAPINE 5 MG PO TABS,66.06,,,6362933022
4950742,OLANZAPINE 5 MG PO TABS,66.06,,,7133505341
4950742,OLANZAPINE 5 MG PO TABS,66.06,,,7133507141
4950742,OLANZAPINE 5 MG PO TABS,66.01,,,6699304830
4950742,OLANZAPINE 5 MG PO TABS,61.44,,,3334206807
4950742,OLANZAPINE 5 MG PO TABS,61.44,,,6954338130
4950742,OLANZAPINE 5 MG PO TABS,6,,,0378521210
4950742,OLANZAPINE 5 MG PO TABS,6,,,0378521291
4950742,OLANZAPINE 5 MG PO TABS,6,,,0904628461
4950742,OLANZAPINE 5 MG PO TABS,6,,,5511116405
4950742,OLANZAPINE 5 MG PO TABS,6,,,5511116430
4950742,OLANZAPINE 5 MG PO TABS,6,,,5976201061
4950742,OLANZAPINE 5 MG PO TABS,6,,,6042962110
4950742,OLANZAPINE 5 MG PO TABS,6,,,6042962130
4950742,OLANZAPINE 5 MG PO TABS,6,,,6050531110
4950742,OLANZAPINE 5 MG PO TABS,6,,,6586256230
4950742,OLANZAPINE 5 MG PO TABS,6,,,6586256299
4950742,OLANZAPINE 5 MG PO TABS,6,,,6699304805
4950742,OLANZAPINE 5 MG PO TABS,6,,,6808452611
4950742,OLANZAPINE 5 MG PO TABS,59.59,,,6954338190
4950742,OLANZAPINE 5 MG PO TABS,54.46,,,6808452601
4950742,OLANZAPINE 5 MG PO TABS,54.46,,,6808472301
4950742,OLANZAPINE 5 MG PO TABS,54.46,,,6808472311
4950742,OLANZAPINE 5 MG PO TABS,129.3,,,6318784403
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0054022020
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0054022025
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0054022031
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0093206301
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0093206310
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0378101101
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0378101110
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0781534301
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,0904663861
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4229169510
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4335315330
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4335315353
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4335315360
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4733590218
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,4733590288
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,5515433790
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,5515435937
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6042937101
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6042937110
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6042941301
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6042941310
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6050531301
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6050531308
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6586248901
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6586248999
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,6,,,6818044503
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,39.4,,,6318745203
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,31.46,,,6362949392
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,28.13,,,6362949393
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,28.13,,,6362949394
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,22.54,,,6191908460
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,20,,,5009033330
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,20,,,6787724201
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,20,,,6787724210
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.99,,,6800118508
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,1672914517
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,2930014701
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,5009029320
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,5456990920
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,6800118500
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.98,,,6818044501
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.82,,,1671445201
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,19.63,,,1671445202
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,18.89,,,6068732701
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,18.89,,,6068732711
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,18.57,,,5026863011
4950743,QUETIAPINE FUMARATE 25 MG PO TABS,18.57,,,5026863015
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,0054022120
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,0054022125
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,0093816201
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,0781534401
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,0904664061
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4229169710
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4229169790
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4335315515
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4335315530
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4335315545
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4335315553
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4335315560
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4733590418
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,4733590488
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,5140706810
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,5515433800
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6042937301
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6042941501
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6042941510
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6050531331
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6050531338
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6586249101
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6586249199
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,6,,,6818044703
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,48.64,,,6362947765
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,37.72,,,5456990300
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.3,,,6787725001
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.3,,,6787725010
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,1672914717
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,5009029140
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,5009029440
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,5009033770
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,5009033771
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,6800118400
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.29,,,6818044701
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.27,,,1671445401
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,34.22,,,1671445402
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,32.39,,,6068734901
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,32.39,,,6068734911
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,32.29,,,5026863211
4950744,QUETIAPINE FUMARATE 100 MG PO TABS,32.29,,,5026863215
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,61.5,,,7120507330
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,0093731405
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,0093731456
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,0093731498
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,1366814105
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,1366814130
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,1366814190
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4306337130
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4306337160
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4306337190
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4335326930
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4335326960
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4733589413
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4733589481
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,4733589483
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,5140703210
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,5140703230
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,5140703290
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,5511119605
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,5515453880
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6042930101
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6042930110
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6042930130
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6042930177
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6042930190
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6050502532
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6050502533
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6050539923
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6586235705
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6586235730
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,6,,,6586235790
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133500801
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133500802
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133500803
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133500804
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133505811
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133505812
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133505813
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133505814
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.75,,,7133507522
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,55.67,,,7133507521
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,52.61,,,6191900730
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,49.66,,,5570057090
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,41.76,,,6878877003
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,41.76,,,6878877006
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,41.76,,,6878877009
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,39.42,,,6878863243
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,39.42,,,6878863246
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,39.42,,,6878863249
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,35.07,,,6191973790
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.81,,,5022812405
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.81,,,5022812410
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.81,,,5511119690
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,1672921816
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,5009025980
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,5009025981
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,5022812430
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,5022812490
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,5511119630
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,6864559090
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.8,,,7088211630
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.76,,,7139975005
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.07,,,6808453601
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,34.07,,,6808453611
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.83,,,3334206015
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.83,,,6911710102
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.83,,,6911710103
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.83,,,7171710109
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.83,,,7171710150
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.82,,,6911710101
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.82,,,7171710103
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,32.15,,,6911710104
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,30.7,,,5445888810
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,30.7,,,5445888816
4950745,CLOPIDOGREL BISULFATE 75 MG PO TABS,21.81,,,0904629461
4950746,TORSEMIDE 20 MG PO TABS,6,,,0054007725
4950746,TORSEMIDE 20 MG PO TABS,6,,,0054007729
4950746,TORSEMIDE 20 MG PO TABS,6,,,3172253101
4950746,TORSEMIDE 20 MG PO TABS,6,,,4229181890
4950746,TORSEMIDE 20 MG PO TABS,6,,,4335331516
4950746,TORSEMIDE 20 MG PO TABS,6,,,5011191701
4950746,TORSEMIDE 20 MG PO TABS,6,,,5011191703
4950746,TORSEMIDE 20 MG PO TABS,6,,,5026875611
4950746,TORSEMIDE 20 MG PO TABS,6,,,5026875615
4950746,TORSEMIDE 20 MG PO TABS,6,,,5140736290
4950746,TORSEMIDE 20 MG PO TABS,6,,,5723714001
4950746,TORSEMIDE 20 MG PO TABS,6,,,5976217021
4950746,TORSEMIDE 20 MG PO TABS,6,,,6586212701
4950746,TORSEMIDE 20 MG PO TABS,6,,,6808453901
4950746,TORSEMIDE 20 MG PO TABS,6,,,6808453911
4950747,GABAPENTIN 300 MG PO CAPS,9.5,,,3326104915
4950747,GABAPENTIN 300 MG PO CAPS,8.62,,,5456990170
4950747,GABAPENTIN 300 MG PO CAPS,8.32,,,6076008830
4950747,GABAPENTIN 300 MG PO CAPS,8.31,,,6838741045
4950747,GABAPENTIN 300 MG PO CAPS,8.25,,,6838741060
4950747,GABAPENTIN 300 MG PO CAPS,8.25,,,6838741090
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870430
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870432
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870433
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870434
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870436
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870438
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870439
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870440
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870441
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870443
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870446
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870448
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878870449
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874311
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874312
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874313
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874314
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874316
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874318
4950747,GABAPENTIN 300 MG PO CAPS,7.98,,,6878874319
4950747,GABAPENTIN 300 MG PO CAPS,7.82,,,6076008860
4950747,GABAPENTIN 300 MG PO CAPS,7.65,,,6076008890
4950747,GABAPENTIN 300 MG PO CAPS,7.57,,,6076003992
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0143999301
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0378542701
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755901
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755960
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755990
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755992
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755994
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755995
4950747,GABAPENTIN 300 MG PO CAPS,6,,,0440755996
