BarCdmID|Name|GlGdp|HCPCS|CPT|Subcategory|StandardAmount|StandardEffectiveDateID|Active|IPCount2022|IPAmount2022|OPCount2022|OPAmount2022|ChargeType|GlCorp|ReplaceCode1|ReplaceCode2|ReplaceCode3|ReplaceCode4|ReplaceCode5|RVU|HcpcsEffectiveDateTime|CptEffectiveDateTime|MasterCodeOnly|SubcategoryDescription|ClientDiscount|HcpcsMultiEffectiveDateTime|HcpcsMultiplier|Editable|StdProCompPercent|Facility_MisFacID|O/D|StatExpression|StatExpressionOverride|StatValue|Requirement|HCPCS_MCD|HcpcsMcdEffectiveDateTime|HCPCS_MCR|HcpcsMcrEffectiveDateTime|CPTMod|HCPCSMod
99203WOODL|OFFICEOUTPATIENT VISIT NEW|69700|G0463|99203|0517|156.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Family Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2020-01-01 00:00:00.000|G0463|2020-01-01 00:00:00.000|PN|NULL
99204PAIC|OFFICEOUTPATIENT VISIT NEW|69818|G0463|99204|0510|204.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
99205PSYC|OFFICEOUTPATIENT VISIT NEW|69660||99205|0510|234.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2019-12-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2019-12-01 00:00:00.000|G0463|2019-12-01 00:00:00.000|PN|NULL
99211APC|OFFICEOUTPATIENT VISIT EST|69620|G0463|99211|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99211DIAB|OFFICEOUTPATIENT VISIT EST|69950|G0463|99211|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99211PAIJ|OFFICEOUTPATIENT VISIT EST|69818|G0463|99211|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
99211PRFAM|OFFICEOUTPATIENT VISIT EST|69700|G0463|99211|0517|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99212GASTR|OFFICEOUTPATIENT VISIT EST|69460|G0463|99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99212POD|OFFICEOUTPATIENT VISIT EST|69819||99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99212RHEUM|OFFICEOUTPATIENT VISIT EST|69980|G0463|99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99213ENT|OFFICEOUTPATIENT VISIT EST|69800|G0463|99213|0510|124.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99213WASHF|OFFICEOUTPATIENT VISIT EST|69700|G0463|99213|0517|124.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99214ASM|OFFICEOUTPATIENT VISIT EST|69816|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99214ASPC|OFFICEOUTPATIENT VISIT EST|69822|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99214DERM|OFFICEOUTPATIENT VISIT EST|69230|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99214NEU|OFFICEOUTPATIENT VISIT EST|69820|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2017-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Clinic|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99214PAIJ|OFFICEOUTPATIENT VISIT EST|69818|G0463|99214|0510|141.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
99215RHEUM|OFFICEOUTPATIENT VISIT EST|69980|G0463|99215|0510|159.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99241ONCO|INIT CONS SIMPLE LEVEL 1|69520|G0463|99241|0510|83.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2019-07-16 00:00:00.000|2019-07-16 00:00:00.000|N|Clinic|Y|2019-07-16 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2019-07-16 00:00:00.000|G0463|2019-07-16 00:00:00.000|PN|PN
99243WOODL|OFF CONS LV 3|69700|G0463|99243|0517|222.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Family Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2020-01-01 00:00:00.000|G0463|2020-01-01 00:00:00.000|PN|NULL
99244ALL|OFF CONS LV 4|69810|G0463|99244|0510|320.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99392WASHF|PREV VISIT EST AGE 1-4|69700||99392|0517|140.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99394PEDS|PREV VISIT EST AGE 12-17|69300||99394|0510|151.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99406CHILF|BEHAV CHNG SMOKING 3-10 MIN|69700||99406|0942|13.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Educ/Training|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99495OAKHI|TRANS CARE MGMT 14 DAY DISCH|69700||99495|0517|167.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|2000-01-01 00:00:00.000|NULL|2000-01-01 00:00:00.000|NULL|NULL
G0008PAIC|ADMN FLU VAC NO FEE SCHED SAME|69818|G0008||0771|44.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Vaccine Admin|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
G0405PIKFA|PRO FEE EKG MCR SCREENING|69700|G0404||0730|24.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2017-01-01 00:00:00.000|NULL|N|EKG/ECG|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0442PRFAM|ANNUAL ALCOOL MISUSE SCREEN 15|69700|G0442||0510|78.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J0702AOCI|BETAMETHASONE ACET&SOD PHOSP 3|69817|J0702||0636|41.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
J1020ASPC|DEPO-MEDROL 20 MG INJ|69822|J1020||0636|20.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1030ABJ|INJECT, METHYLPREDNISOLONE|69817|J1030||0636|39.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1040FAMCH|INJECT, METHYLPREDNISOLONE|69700|J1040||0636|77.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J1050JACFA|MEDROXYPROGESTERONE ACETATE|69700|J1050||0636|2.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J2550RESID|PHENERGAN INJ TO 50 MG|69725|J2550||0636|20.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3420FMCH1|VITAMIN B12 INJ|69700|J3420||0636|1.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7321ASM|HYALGAN/SUPARTZ INJ PER DOSE|69816|J7321||0636|500.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7321SPI|HYALGAN/SUPARTZ INJ PER DOSE|69822|J7321||0636|500.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2018-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7322PAIJ|HYMOVIS INJECTION 1 MG|69818|J7322||0636|654.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J7326ASPC|GEL-ONE PER DOSE|69822|J7326||0636|1250.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7327ASMJ|MONOVISC INJ PER DOSE|69816|J7327||0636|1368.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7327ASPJ|MONOVISC INJ PER DOSE|69822|J7327||0636|1368.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7328PAIC|GELSYN-3 INJECTION 0.1 MG|69818|J7328||0636|5.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
Q3014ALL|TELEHEALTH|69810|Q3014||0780|50.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Telemedicine|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
Q9967ASMC|LOCM 300-399MG/ML IODINE 1ML|69816|Q9967||0636|2.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3008813206|HALOPERIDOL/HALDOL|70200||80173|0300|69.44|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008832487|GASTRIN|70200||82941|0301|84.07|2022-01-01 00:00:00.000|Y|0|0.00|2|168.14|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Chemistry Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008833816|SOMATOMEDIN - C|70200||84305|0301|101.36|2022-01-01 00:00:00.000|Y|0|0.00|4|405.44|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Chemistry Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008836598|HLA II TYPING 1 LOC HR|70200||81382|0300|480.97|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008839258|FENTANYL ASSAY URINE|70200|G0480|80354|0301|279.79|2022-01-01 00:00:00.000|Y|0|0.00|8|2238.32|Ancillary|12||||||NULL|2016-01-01 00:00:00.000|2015-01-14 00:00:00.000|N|Chemistry Tests|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008845208|UREA NITROGEN (BUN)|70200||84520|0300|18.83|2022-01-01 00:00:00.000|Y|16|301.28|192|3488.54|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008855978|HEXAGONAL PHOSPHOLIPID NEUT|70200||85598|0305|85.72|2022-01-01 00:00:00.000|Y|0|0.00|1|85.72|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Hematology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008856478|HOPPS RULE|70200|||STAT|0.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|Statistic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3008867380|MYCOPLASMA PNEUMONIAE IGG|70200||86738|0302|63.14|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Immunology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008881751|SCRN CYTOPATH CV AUTO W/RSCRN|70500|G0145|88175|0311|120.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2015-01-14 00:00:00.000|2015-01-14 00:00:00.000|N|Cytology Tests|Y|2015-01-14 00:00:00.000|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||G0145|2004-01-01 00:00:00.000|G0145|2004-01-01 00:00:00.000|NULL|NULL
3008883001|GROSS ONLY|70500||88300|0310|113.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Pathology Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008894024|TOXOPLASMOSIS IgG|70200||86777|0302|99.00|2022-01-01 00:00:00.000|Y|0|0.00|4|396.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Immunology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008894959|MOPATH PROCEDURE LEVEL 3|70200||81338|0300|574.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008895203|MICROALBUMIN URINE|70200||82043|0301|27.55|2022-01-01 00:00:00.000|Y|0|0.00|1139|31199.73|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Chemistry Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008895260|ASOT|70200||86060|0302|34.83|2022-01-01 00:00:00.000|Y|0|0.00|3|104.49|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Immunology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008895815|APTT-LECOAG OR MIXING STUDIES|70200||85730|0305|28.63|2022-01-01 00:00:00.000|Y|0|0.00|11|314.93|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Hematology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008897621|ORGANIC ACIDS|70200||83918|0300|78.44|2022-01-01 00:00:00.000|Y|0|0.00|3|235.32|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008897852|HEP C PRC QUALITATIVE|70200||87521|0300|321.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3008899098|COMPREHENSIVE METABOLIC|70200||80053|0300|50.37|2022-01-01 00:00:00.000|Y|683|34402.71|5061|248333.57|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|14||NULL|NULL|NULL|NULL|NULL|NULL
3028671101|JOHN CUNNINGHAM ANTIBODY|70200||86711|0302|1889.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Immunology Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
30300JACFA|REMOVE NASAL FOREIGN BODY|69700||30300|0510|149.00|2020-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3068790601|GENOTYPE DNR/RNA HIV|70200||87906|0306|350.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Bact & Micro Tests|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3090150ENT|CTL NASAL HEMORR ANT SIM|69800||30901|0510|266.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2017-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|50|NULL
3201777673|MLC DEVICE FOR IMRT|72300||77338|0333|687.41|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Rad-Radiation|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3201990710|ENDO CATH - BILE DUCTS S&I|66100||74328|0320|736.70|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|TC|NULL
3206227301|Blood Clot, Patch|72050||62273|0320|3303.74|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3207356401|BILAT KNEE 4 OR MORE VIEWS|72100||73564|0320|650.84|2022-01-01 00:00:00.000|Y|0|0.00|1|650.84|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|50|NULL
3207782536|SHOULDER LEFT  ND|72100||73030|0320|307.40|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|FY|NULL
3207786214|ARTHOGRAPHY HIP BILAT|72100||73525|0320|1586.82|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|50|NULL
